feature_id,return_period_2,return_period_5,return_period_10,return_period_25,return_period_50,return_period_100
17695611,28.07,58.8,79.15,104.85,123.92,142.85
8611887,95.41,180.5,236.85,308.03,360.85,413.27
17620130,126.96,248.31,328.66,430.17,505.48,580.24
5781431,95.99,251.6,354.62,484.79,581.35,677.21
23935947,251.55,497.15,659.76,865.23,1017.65,1168.94
17806852,436.59,735.8,933.9,1184.2,1369.89,1554.21
22720801,0.0,0.01,0.01,0.02,0.02,0.03
23801710,0.55,0.72,0.83,0.97,1.07,1.17
17863078,3.3,5.75,7.38,9.43,10.95,12.46
3252767,15.31,24.09,29.91,37.25,42.7,48.11
16916300,16.97,31.77,41.56,53.94,63.12,72.23
19454899,53.75,77.0,92.4,111.85,126.29,140.61
23002128,63.82,86.5,101.51,120.48,134.55,148.52
2648910,21.55,36.09,45.72,57.89,66.92,75.88
23894310,33.0,53.81,67.59,84.99,97.91,110.73
19621386,114.57,203.16,261.81,335.92,390.9,445.47
22846153,146.82,252.42,322.34,410.67,476.21,541.26
17806166,1.42,2.48,3.18,4.07,4.73,5.38
16715354,2.11,5.49,7.73,10.56,12.66,14.75
21922819,5.89,8.7,10.57,12.92,14.66,16.39
16932620,5.45,10.02,13.04,16.86,19.7,22.51
4390979,7.89,13.16,16.66,21.07,24.35,27.6
4169038,11.34,16.08,19.22,23.18,26.12,29.04
23233081,23.31,40.16,51.32,65.41,75.87,86.25
21187051,17.72,51.25,73.44,101.49,122.29,142.94
5867473,43.92,67.35,82.86,102.46,117.0,131.43
8006673,37.57,68.45,88.9,114.74,133.91,152.94
11905718,42.04,79.07,103.59,134.57,157.56,180.37
6498620,48.8,83.81,106.98,136.27,157.99,179.55
2171877,31.56,85.41,121.06,166.11,199.52,232.69
15649577,91.75,148.59,186.23,233.79,269.06,304.08
1236065,326.68,462.15,551.84,665.17,749.24,832.69
7366787,364.02,725.4,964.67,1266.98,1491.26,1713.87
7226214,322.73,758.71,1047.36,1412.08,1682.64,1951.21
1643099,635.02,1576.88,2200.47,2988.37,3572.89,4153.09
6780731,3.64,5.61,6.92,8.57,9.8,11.01
20719582,1.82,6.43,9.48,13.33,16.19,19.03
8922717,3.2,11.64,17.23,24.29,29.53,34.73
7691607,9.22,11.95,13.76,16.04,17.74,19.42
13754363,12.64,35.76,51.07,70.42,84.77,99.02
83454,19.09,35.98,47.15,61.28,71.76,82.16
4216412,35.95,62.38,79.88,101.99,118.4,134.68
8524321,93.96,170.18,220.64,284.4,331.7,378.64
5499434,150.01,316.09,426.06,564.99,668.07,770.38
24843814,191.72,418.2,568.15,757.61,898.17,1037.68
24274653,875.34,1273.96,1537.89,1871.36,2118.75,2364.31
8200523,0.02,0.09,0.14,0.2,0.24,0.29
66922,6.45,12.36,16.26,21.2,24.87,28.51
5866457,10.13,20.88,28.0,36.99,43.66,50.28
11967717,25.97,30.9,34.16,38.28,41.34,44.37
4073636,16.82,38.4,52.69,70.75,84.14,97.44
20330872,12.79,40.9,59.51,83.03,100.48,117.8
6141056,22.02,42.98,56.86,74.4,87.41,100.32
10815868,29.46,54.46,71.01,91.92,107.44,122.84
190643,42.97,57.86,67.72,80.17,89.41,98.59
18370392,113.1,171.28,209.8,258.46,294.57,330.41
8606911,174.18,329.71,432.68,562.78,659.3,755.1
1484774,1543.71,2652.23,3386.18,4313.52,5001.47,5684.34
10109567,9688.57,13299.67,15690.54,18711.4,20952.45,23176.95
7672890,5.11,8.46,10.68,13.48,15.56,17.62
6676348,5.27,15.0,21.44,29.57,35.61,41.6
14267516,10.82,28.32,39.9,54.54,65.4,76.18
6496580,60.73,91.8,112.37,138.37,157.65,176.8
8725649,75.33,131.3,168.36,215.18,249.91,284.39
5789336,37.8,141.16,209.6,296.07,360.21,423.89
8273639,84.31,187.99,256.64,343.37,407.72,471.59
9280092,232.73,388.05,490.88,620.81,717.2,812.87
23791305,3646.73,5139.67,6128.12,7377.03,8303.54,9223.22
10017314,0.0,0.01,0.02,0.03,0.04,0.04
21897169,0.95,2.47,3.48,4.75,5.7,6.63
15587340,16.73,28.96,37.05,47.28,54.87,62.41
21165001,33.31,66.31,88.16,115.77,136.25,156.58
9755476,68.35,111.55,140.15,176.29,203.09,229.7
21457950,242.92,398.22,501.03,630.94,727.31,822.98
24843814,191.72,418.2,568.15,757.61,898.17,1037.68
2297468,1375.76,2052.73,2500.94,3067.25,3487.38,3904.4
5867443,1.41,2.35,2.97,3.76,4.34,4.92
1333490,33.37,52.34,64.89,80.75,92.52,104.2
9731452,33.41,56.23,71.34,90.43,104.59,118.64
6097249,50.32,75.01,91.35,112.0,127.33,142.53
16814857,23.3,77.59,113.53,158.94,192.64,226.08
12162648,105.94,197.44,258.02,334.57,391.36,447.72
1680009,211.65,345.0,433.28,544.83,627.58,709.73
5908723,140.44,384.83,546.63,751.08,902.74,1053.29
5781285,361.56,602.59,762.17,963.8,1113.38,1261.86
17611449,335.4,900.3,1274.31,1746.88,2097.45,2445.44
13153121,5.66,8.11,9.73,11.77,13.29,14.8
1326907,7.6,12.48,15.7,19.78,22.81,25.82
1215135,16.57,29.48,38.03,48.84,56.85,64.81
7261231,3.72,38.33,61.24,90.2,111.68,133.0
14727088,28.89,44.51,54.85,67.92,77.61,87.23
2047951,102.5,170.74,215.92,273.01,315.35,357.39
2823972,134.5,235.62,302.58,387.18,449.94,512.24
414203,221.44,345.76,428.07,532.07,609.22,685.8
17811742,464.74,758.14,952.39,1197.84,1379.92,1560.66
18121240,2855.35,4243.08,5161.88,6322.79,7184.01,8038.88
23399325,0.0,0.0,0.0,0.0,0.0,0.0
16760738,15.34,22.84,27.8,34.07,38.72,43.34
16863757,17.29,29.26,37.19,47.2,54.63,62.01
16949330,12.58,30.31,42.05,56.88,67.88,78.8
15968499,30.88,47.73,58.89,73.0,83.46,93.84
6500642,17.54,60.32,88.64,124.42,150.97,177.32
3179298,44.83,63.51,75.88,91.52,103.11,114.62
5212083,60.79,103.86,132.38,168.41,195.13,221.66
14626230,110.49,214.93,284.07,371.43,436.24,500.57
2028753,164.88,289.84,372.57,477.1,554.65,631.62
3379149,1018.24,1399.39,1651.74,1970.59,2207.13,2441.92
6746184,1094.28,1701.52,2103.56,2611.55,2988.4,3362.47
21655718,0.8,1.39,1.78,2.27,2.63,3.0
17279985,1.51,2.41,3.0,3.76,4.31,4.87
8922253,9.36,30.41,44.34,61.95,75.01,87.98
11697864,17.97,62.8,92.48,129.98,157.8,185.41
23141919,128.93,192.48,234.56,287.72,327.16,366.3
13154299,152.66,220.27,265.04,321.6,363.55,405.2
7222688,131.78,294.97,403.01,539.52,640.8,741.32
15669979,398.16,562.15,670.72,807.91,909.68,1010.7
23977630,381.85,569.99,694.56,851.95,968.71,1084.61
1607586,317.58,950.17,1369.0,1898.2,2290.78,2680.47
11002807,5.27,23.51,35.59,50.85,62.18,73.42
8784005,38.47,73.35,96.45,125.63,147.28,168.76
6498280,56.78,109.41,144.26,188.29,220.95,253.38
6415518,91.03,144.21,179.42,223.91,256.92,289.68
6267840,137.25,237.61,304.05,388.0,450.29,512.11
7608695,329.18,578.97,744.35,953.31,1108.33,1262.2
9175254,942.4,1796.2,2361.49,3075.73,3605.6,4131.56
17991438,1284.72,2106.5,2650.59,3338.06,3848.05,4354.29
18990226,1110.19,2130.13,2805.42,3658.65,4291.63,4919.93
15182073,6768.33,9812.23,11827.55,14373.92,16262.97,18138.06
12532618,0.71,1.71,2.37,3.21,3.83,4.44
4505912,3.34,8.65,12.17,16.61,19.91,23.18
12377951,5.78,12.68,17.25,23.02,27.3,31.55
11713555,10.23,23.62,32.48,43.68,51.99,60.23
15332358,50.86,81.14,101.2,126.53,145.33,163.99
5868225,81.33,122.37,149.54,183.87,209.34,234.62
6478589,81.4,126.52,156.39,194.13,222.13,249.93
3285770,81.57,139.05,177.1,225.18,260.86,296.26
8566737,74.46,159.26,215.41,286.35,338.98,391.22
698694,97.06,250.7,352.42,480.95,576.29,670.94
19620296,221.78,333.69,407.79,501.41,570.86,639.8
7226820,320.75,743.49,1023.38,1377.02,1639.37,1899.78
2088097,674.45,1051.0,1300.31,1615.31,1849.0,2080.96
8933876,2.61,4.73,6.13,7.91,9.22,10.53
3241429,2.71,8.6,12.5,17.42,21.08,24.7
15647198,27.44,43.92,54.83,68.62,78.85,89.0
1454931,70.71,151.21,204.5,271.83,321.79,371.37
3730399,1261.79,2147.53,2733.97,3474.94,4024.63,4570.26
23686020,7.74,17.29,23.61,31.6,37.53,43.41
21654312,37.56,64.36,82.1,104.52,121.15,137.66
22988681,119.13,150.67,171.56,197.94,217.52,236.95
1508275,41.85,226.15,348.16,502.33,616.7,730.23
805443,294.41,395.3,462.1,546.51,609.12,671.27
23398297,269.45,401.25,488.52,598.77,680.57,761.76
8441037,186.63,524.66,748.46,1031.24,1241.02,1449.25
398430,566.24,1461.46,2054.17,2803.07,3358.64,3910.11
23977884,4.77,7.12,8.68,10.65,12.11,13.56
11687752,10.72,19.74,25.71,33.25,38.85,44.41
2567762,23.61,60.7,85.25,116.28,139.3,162.15
5050313,105.32,159.75,195.79,241.33,275.11,308.64
4655440,164.18,282.11,360.19,458.84,532.02,604.67
5233256,224.32,322.6,387.66,469.88,530.87,591.41
15822875,197.62,326.08,411.13,518.59,598.31,677.44
17262319,212.59,439.59,589.88,779.78,920.66,1060.49
22005200,1516.89,2640.57,3384.54,4324.55,5021.91,5714.11
15048405,3906.23,6944.89,8956.74,11498.73,13384.52,15256.39
17863440,8.63,17.09,22.69,29.76,35.01,40.22
23208194,22.01,40.21,52.27,67.5,78.8,90.02
20816582,35.91,57.5,71.8,89.86,103.27,116.57
15984809,44.32,68.03,83.72,103.56,118.27,132.88
19679561,45.38,70.53,87.18,108.22,123.83,139.32
10176975,134.38,261.53,345.72,452.09,531.01,609.34
8742283,218.08,365.73,463.49,587.0,678.63,769.59
15605384,321.1,517.29,647.19,811.31,933.06,1053.92
8445070,369.39,829.31,1133.81,1518.55,1803.98,2087.29
16770116,0.18,6.88,11.31,16.92,21.07,25.2
8842705,4.42,10.46,14.46,19.52,23.27,26.99
18694277,22.03,34.99,43.57,54.41,62.46,70.44
9512948,16.47,35.72,48.46,64.56,76.51,88.37
6411710,33.69,51.68,63.58,78.63,89.79,100.88
1103864,32.11,56.5,72.66,93.07,108.21,123.24
15239000,44.61,81.8,106.41,137.52,160.59,183.5
12395028,68.6,114.15,144.3,182.4,210.67,238.72
23551584,106.8,153.93,185.14,224.57,253.82,282.86
16837810,10.49,330.67,542.66,810.5,1009.21,1206.44
18393756,210.1,377.86,488.93,629.27,733.38,836.72
25727251,216.08,382.95,493.44,633.03,736.59,839.39
19043513,103.42,464.32,703.27,1005.18,1229.15,1451.47
10169834,727.31,1172.95,1468.0,1840.79,2117.35,2391.87
1320274,5.37,8.27,10.19,12.61,14.41,16.2
8401303,18.2,32.28,41.61,53.39,62.13,70.8
10750253,35.61,53.09,64.67,79.29,90.14,100.91
8111873,134.84,196.96,238.08,290.04,328.59,366.85
3645554,124.74,210.92,267.98,340.07,393.55,446.63
10654651,45.44,289.81,451.61,656.03,807.69,958.22
5218143,227.97,362.65,451.82,564.49,648.08,731.04
10302627,391.44,617.14,766.57,955.37,1095.44,1234.47
1978476,0.43,0.69,0.87,1.09,1.26,1.42
916493,11.21,17.57,21.78,27.09,31.04,34.96
15628121,142.04,237.04,299.94,379.41,438.37,496.89
6841945,189.77,288.61,354.05,436.74,498.08,558.97
19695443,194.85,298.27,366.74,453.25,517.43,581.14
7171122,195.99,309.94,385.39,480.71,551.43,621.63
18393278,605.7,1164.42,1534.34,2001.74,2348.48,2692.66
20355400,1.64,5.22,7.6,10.6,12.82,15.03
10782656,11.74,28.41,39.45,53.4,63.74,74.01
17081431,26.01,46.0,59.23,75.95,88.35,100.66
5844802,42.64,82.81,109.41,143.01,167.94,192.69
8971150,69.05,110.0,137.11,171.37,196.79,222.01
15588498,122.07,207.26,263.66,334.93,387.8,440.28
2739748,110.67,238.28,322.77,429.52,508.72,587.33
23786019,308.49,434.75,518.34,623.96,702.32,780.1
5592482,754.19,1435.61,1886.77,2456.82,2879.71,3299.47
6747204,1.13,2.1,2.73,3.54,4.14,4.73
6873503,18.57,29.57,36.85,46.06,52.89,59.66
6501484,19.79,41.9,56.53,75.02,88.74,102.35
14254205,22.49,57.12,80.05,109.02,130.51,151.85
23901297,75.46,124.43,156.86,197.83,228.22,258.39
1278534,116.69,210.48,272.58,351.04,409.25,467.02
20929350,106.04,219.01,293.8,388.3,458.4,527.99
17541397,238.21,452.13,593.77,772.72,905.48,1037.25
6696830,244.97,469.46,618.08,805.87,945.19,1083.47
22150583,469.86,819.59,1051.14,1343.71,1560.75,1776.19
15259648,0.55,0.91,1.15,1.45,1.67,1.9
1332206,7.37,10.28,12.21,14.64,16.45,18.25
5892920,5.28,10.78,14.42,19.02,22.44,25.83
1825324,9.23,15.25,19.24,24.28,28.02,31.73
1392781,11.59,17.19,20.9,25.59,29.06,32.52
9513784,28.75,43.59,53.41,65.82,75.02,84.16
23809432,58.39,87.27,106.4,130.56,148.49,166.28
24285502,123.11,196.77,245.53,307.15,352.86,398.23
4547840,162.63,232.54,278.83,337.31,380.69,423.76
2948194,157.25,290.72,379.08,490.74,573.57,655.79
7850687,103.59,298.3,427.22,590.1,710.94,830.89
6610484,197.24,342.36,438.44,559.84,649.9,739.3
5640944,229.56,541.09,747.35,1007.96,1201.3,1393.21
229717,0.91,3.92,5.91,8.43,10.3,12.16
6802796,3.19,6.03,7.9,10.28,12.03,13.78
7717056,17.41,26.06,31.78,39.01,44.37,49.69
9769294,31.53,43.88,52.05,62.38,70.04,77.64
3285704,44.59,82.18,107.07,138.52,161.85,185.01
2739446,65.37,150.39,206.68,277.79,330.55,382.92
13746044,52.9,274.1,420.56,605.6,742.88,879.15
22549075,199.17,421.59,568.85,754.92,892.95,1029.97
13139741,371.95,630.68,801.97,1018.41,1178.97,1338.35
17864756,368.79,632.39,806.91,1027.43,1191.02,1353.4
9705130,717.44,1187.78,1499.19,1892.66,2184.55,2474.29
12006335,5.44,10.96,14.61,19.22,22.64,26.04
16918210,16.16,42.85,60.52,82.85,99.42,115.86
6249860,38.52,64.7,82.04,103.94,120.19,136.32
12328223,51.27,85.96,108.93,137.95,159.48,180.85
7607249,71.08,117.67,148.53,187.51,216.42,245.13
10553174,138.05,211.36,259.9,321.22,366.72,411.88
19209621,139.53,327.44,451.85,609.05,725.67,841.42
8348819,524.79,1066.13,1424.54,1877.39,2213.35,2546.82
23605912,1837.64,2327.76,2652.26,3062.27,3366.45,3668.37
9544237,1758.56,3193.48,4143.53,5343.91,6234.43,7118.37
22458801,0.08,0.75,1.2,1.76,2.18,2.59
6129613,1.54,2.67,3.42,4.36,5.06,5.76
2992884,8.03,15.91,21.13,27.72,32.61,37.47
14490728,2.97,16.59,25.62,37.01,45.47,53.87
13837931,0.31,27.17,44.95,67.43,84.1,100.65
24294294,26.76,49.68,64.86,84.04,98.27,112.39
16802865,12.78,59.84,91.0,130.37,159.57,188.56
16663809,26.4,64.13,89.11,120.68,144.1,167.34
10264216,47.44,73.39,90.58,112.29,128.4,144.39
24176857,169.8,234.38,277.14,331.17,371.25,411.04
22250473,146.18,286.53,379.45,496.86,583.96,670.42
20875144,188.39,328.72,421.63,539.03,626.12,712.56
5530672,149.13,331.41,452.1,604.58,717.71,829.99
6089035,229.72,405.82,522.41,669.73,779.02,887.5
23850487,284.97,466.33,586.4,738.11,850.66,962.38
23977620,383.08,567.75,690.02,844.51,959.11,1072.87
8465423,283.18,577.86,772.97,1019.49,1202.37,1383.9
21538554,0.43,3.13,4.91,7.17,8.84,10.5
190871,25.61,36.32,43.4,52.36,59.0,65.59
1494036,49.75,146.61,210.74,291.76,351.87,411.54
1048063,104.14,157.41,192.67,237.23,270.28,303.09
23719673,192.79,281.28,339.87,413.9,468.82,523.33
417955,226.66,352.69,436.13,541.56,619.78,697.42
8111583,280.69,419.42,511.27,627.32,713.42,798.88
19153077,358.39,674.34,883.52,1147.83,1343.91,1538.53
24526814,2165.31,3278.41,4015.39,4946.56,5637.35,6323.04
23977932,1.72,2.32,2.72,3.23,3.6,3.98
18852688,9.79,39.02,58.37,82.81,100.95,118.95
1232821,24.43,39.26,49.08,61.48,70.69,79.82
6250646,119.09,178.79,218.32,268.26,305.31,342.09
22457393,68.99,180.51,254.35,347.64,416.85,485.55
20603950,48.0,186.88,278.83,395.01,481.2,566.76
9355362,109.88,401.54,594.64,838.62,1019.62,1199.28
12096273,0.92,3.46,5.14,7.26,8.83,10.39
6415508,53.76,94.89,122.13,156.54,182.06,207.4
10833740,18.71,112.97,175.39,254.24,312.74,370.81
1584123,3.67,204.28,337.1,504.92,629.41,752.99
10996491,43.54,262.33,407.2,590.23,726.01,860.79
7846391,150.71,377.39,527.48,717.11,857.79,997.43
19161749,347.94,783.97,1072.66,1437.41,1708.01,1976.61
5867401,0.17,0.19,0.21,0.24,0.25,0.27
22337429,17.15,30.11,38.69,49.53,57.58,65.56
24293810,23.92,34.98,42.31,51.57,58.43,65.25
7583211,15.53,44.84,64.25,88.78,106.98,125.04
17217726,49.13,88.77,115.03,148.19,172.8,197.22
16944472,122.86,217.56,280.26,359.48,418.25,476.59
23977690,325.92,498.02,611.96,755.93,862.74,968.75
886677,316.0,618.78,819.26,1072.55,1260.46,1446.99
11919685,393.29,726.2,946.62,1225.11,1431.71,1636.79
7561723,403.86,830.58,1113.11,1470.08,1734.9,1997.77
23838568,645.36,908.54,1082.8,1302.97,1466.3,1628.43
22976488,1666.79,2169.53,2502.39,2922.96,3234.96,3544.66
5969682,1598.4,3073.19,4049.64,5283.38,6198.63,7107.13
23241230,0.21,0.25,0.28,0.31,0.34,0.37
16802829,0.5,2.32,3.52,5.05,6.18,7.3
8920579,4.58,11.01,15.27,20.66,24.65,28.62
1467808,18.37,50.09,71.09,97.62,117.3,136.84
13294264,13.04,64.56,98.66,141.76,173.73,205.47
8520739,47.73,84.33,108.56,139.17,161.88,184.43
7086347,52.41,138.92,196.2,268.58,322.27,375.57
2087849,704.95,1089.45,1344.02,1665.67,1904.29,2141.14
22554872,22.87,48.73,65.86,87.49,103.54,119.47
2986242,108.4,185.25,236.14,300.42,348.12,395.46
5521636,91.56,192.34,259.06,343.37,405.92,468.0
8626293,211.24,347.5,437.71,551.7,636.26,720.2
17037323,0.02,0.06,0.08,0.11,0.13,0.15
12326043,2.19,4.89,6.68,8.93,10.61,12.27
1839899,5.93,9.43,11.75,14.68,16.86,19.02
3785155,7.33,14.57,19.37,25.43,29.92,34.38
85560,9.94,16.0,20.01,25.09,28.85,32.58
11687478,25.11,55.97,76.39,102.21,121.36,140.36
9535259,28.61,67.0,92.42,124.54,148.37,172.02
1465894,25.23,69.4,98.64,135.59,163.0,190.21
12932,63.74,101.32,126.19,157.63,180.94,204.09
3536087,58.69,138.54,191.41,258.2,307.76,356.95
8647998,154.69,292.09,383.07,498.01,583.28,667.93
8210533,237.57,446.46,584.75,759.49,889.13,1017.8
2808553,0.81,1.88,2.59,3.49,4.15,4.81
23437467,6.11,9.28,11.38,14.04,16.0,17.96
6009534,20.33,31.86,39.49,49.13,56.28,63.38
2809679,36.49,57.49,71.39,88.96,101.99,114.92
399452,26.44,66.94,93.76,127.65,152.79,177.74
22160758,41.34,84.18,112.55,148.39,174.97,201.36
6709987,97.0,143.36,174.06,212.84,241.61,270.17
3368258,133.8,210.74,261.68,326.05,373.8,421.2
8762349,178.68,350.76,464.69,608.65,715.44,821.45
7851771,135.51,359.08,507.11,694.14,832.89,970.62
22593529,244.79,630.6,886.04,1208.79,1448.22,1685.89
15785502,292.62,687.55,949.03,1279.41,1524.5,1767.78
7398351,449.42,795.59,1024.79,1314.38,1529.21,1742.46
1238569,3.57,5.36,6.54,8.03,9.14,10.24
938902,1.66,7.01,10.55,15.02,18.34,21.63
1619647,2.96,9.05,13.08,18.17,21.95,25.7
85490,7.53,13.94,18.18,23.53,27.51,31.45
8893140,13.06,24.28,31.71,41.09,48.06,54.97
22161598,156.05,382.39,532.25,721.6,862.07,1001.5
9718493,327.87,488.95,595.61,730.36,830.33,929.56
6279431,313.3,504.0,630.27,789.8,908.15,1025.63
4547996,664.5,953.05,1144.1,1385.49,1564.57,1742.32
19138141,4.87,7.37,9.03,11.13,12.69,14.23
16949820,23.48,48.6,65.24,86.26,101.85,117.32
9868300,69.14,104.53,127.96,157.56,179.52,201.32
9250814,66.26,111.89,142.1,180.26,208.58,236.68
5735207,151.02,413.22,586.82,806.17,968.89,1130.41
6712623,729.98,1062.32,1282.35,1560.37,1766.62,1971.34
626148,632.77,1216.54,1603.04,2091.39,2453.68,2813.29
19037447,0.0,0.02,0.03,0.04,0.05,0.06
9202601,1.57,2.99,3.93,5.12,6.0,6.87
1327165,3.14,4.8,5.89,7.27,8.3,9.32
12771343,27.0,61.1,83.67,112.2,133.36,154.36
5289461,58.46,211.36,312.6,440.51,535.41,629.6
8420098,109.8,252.99,347.79,467.58,556.44,644.65
5162299,142.04,263.28,343.55,444.98,520.22,594.9
948090919,163.15,408.14,570.34,775.29,927.33,1078.25
8696453,335.63,637.69,837.67,1090.36,1277.81,1463.88
9736382,597.54,898.83,1098.31,1350.36,1537.34,1722.94
4998271,1088.95,1744.56,2178.63,2727.07,3133.94,3537.81
5866465,0.08,0.48,0.75,1.09,1.35,1.6
231167,0.54,4.69,7.44,10.91,13.49,16.04
1086659,3.74,7.62,10.2,13.45,15.86,18.25
23700389,3.69,8.46,11.62,15.61,18.57,21.51
9731488,26.65,41.09,50.65,62.74,71.7,80.6
11976641,24.98,41.82,52.97,67.05,77.5,87.87
2885140,28.32,46.8,59.03,74.49,85.95,97.34
10320316,34.72,58.71,74.59,94.66,109.54,124.32
1636035,41.77,115.19,163.8,225.22,270.79,316.01
18565735,82.04,156.21,205.31,267.36,313.39,359.07
10264532,144.94,243.94,309.49,392.32,453.76,514.75
8232392,771.98,1544.81,2056.48,2702.98,3182.6,3658.67
1337694,8.82,13.11,15.95,19.53,22.19,24.83
1234173,10.48,18.02,23.02,29.33,34.01,38.66
13546725,6.57,20.65,29.98,41.76,50.5,59.18
9246384,51.79,92.18,118.92,152.7,177.77,202.65
8520755,63.47,107.14,136.05,172.58,199.68,226.58
18408304,89.02,142.83,178.45,223.47,256.86,290.01
5329357,77.95,163.64,220.38,292.06,345.24,398.03
20052023,82.83,188.18,257.93,346.05,411.43,476.33
11907758,138.08,224.76,282.15,354.67,408.47,461.87
456580,160.0,317.81,422.3,554.32,652.26,749.47
18407916,21.37,44.27,59.44,78.6,92.81,106.92
17826714,22.4,45.09,60.12,79.1,93.18,107.16
1032541,63.33,83.33,96.57,113.3,125.71,138.04
23923284,34.87,88.33,123.73,168.45,201.63,234.56
6144833,85.47,136.28,169.92,212.42,243.95,275.24
1520073,73.69,362.18,553.19,794.52,973.56,1151.27
3321976,507.88,822.98,1031.6,1295.2,1490.75,1684.86
400380,587.32,1398.06,1934.85,2613.08,3116.23,3615.66
7312363,2977.79,4314.35,5199.27,6317.36,7146.83,7970.17
16919448,1.06,2.06,2.72,3.55,4.17,4.79
15645546,7.05,12.7,16.44,21.17,24.68,28.17
20573275,16.17,32.7,43.64,57.47,67.72,77.9
6668291,64.77,120.89,158.05,205.0,239.83,274.4
3210721,52.49,155.7,224.04,310.39,374.45,438.03
679877,43.32,214.55,327.91,471.15,577.42,682.9
12669690,123.85,337.41,478.81,657.47,790.01,921.57
10893541,126.9,443.96,653.88,919.11,1115.88,1311.19
24279014,2331.76,3297.05,3936.16,4743.67,5342.73,5937.36
3985316,7.27,11.23,13.86,17.18,19.64,22.08
2683216,9.21,14.09,17.32,21.4,24.43,27.44
17693217,31.31,61.22,81.03,106.05,124.61,143.03
18914017,24.54,64.72,91.32,124.94,149.88,174.63
17864778,41.44,75.61,98.23,126.82,148.03,169.08
7376259,66.95,102.18,125.51,154.99,176.85,198.56
4150256,58.36,107.78,140.51,181.85,212.53,242.97
15238014,69.16,109.22,135.75,169.27,194.13,218.81
4300941,85.88,170.92,227.23,298.37,351.15,403.53
5254557,140.92,237.65,301.7,382.63,442.66,502.25
7850609,78.57,268.44,394.15,552.98,670.81,787.77
11777113,317.32,468.17,568.04,694.23,787.85,880.77
22730673,717.71,1054.67,1277.76,1559.64,1768.76,1976.33
1543497,2535.37,4123.93,5175.7,6504.61,7490.48,8469.06
9171068,8.08,14.78,19.22,24.83,29.0,33.13
9202911,30.23,52.48,67.2,85.81,99.61,113.32
16659947,14.4,58.8,88.21,125.36,152.91,180.27
1017893,59.68,97.3,122.21,153.68,177.03,200.2
5215423,69.39,112.08,140.35,176.06,202.55,228.85
9315897,0.74,1.27,1.63,2.07,2.4,2.73
24538536,3.43,4.8,5.71,6.86,7.71,8.56
17773345,11.23,18.43,23.2,29.23,33.7,38.13
16794835,10.57,34.92,51.04,71.4,86.51,101.51
17394882,19.13,37.49,49.64,65.0,76.39,87.7
17596159,27.87,85.18,123.13,171.07,206.64,241.94
17684378,75.51,152.76,203.91,268.54,316.48,364.07
3252657,125.87,187.3,227.97,279.36,317.48,355.32
17405849,178.03,353.74,470.07,617.06,726.1,834.34
10646917,173.25,591.25,868.0,1217.68,1477.09,1734.59
23588130,562.54,760.66,891.84,1057.58,1180.53,1302.58
19743474,7.49,20.53,29.17,40.08,48.18,56.21
4651360,13.63,25.22,32.9,42.6,49.8,56.94
6724855,86.87,136.91,170.05,211.91,242.97,273.8
8566583,129.73,270.05,362.96,480.34,567.42,653.86
2048157,269.26,385.74,462.87,560.31,632.6,704.36
23156160,1.05,1.06,1.06,1.07,1.08,1.09
3168874,0.21,2.67,4.29,6.35,7.87,9.38
8784415,2.17,5.28,7.34,9.95,11.88,13.8
16247437,4.7,23.66,36.22,52.08,63.84,75.52
6078037,79.01,116.95,142.07,173.81,197.36,220.73
19534712,114.94,205.82,265.99,342.02,398.42,454.41
21655410,150.2,239.24,298.2,372.69,427.95,482.8
5123830,138.39,303.99,413.63,552.17,654.94,756.96
8931712,156.8,348.39,475.24,635.51,754.42,872.44
4033060,698.42,1116.87,1393.92,1743.97,2003.66,2261.43
21476356,5.88,36.64,57.01,82.74,101.83,120.78
15181953,29.4,52.05,67.05,85.99,100.05,114.0
22721723,44.06,63.96,77.13,93.77,106.12,118.37
8009269,36.7,68.64,89.79,116.51,136.33,156.01
19567882,218.84,368.94,468.31,593.88,687.03,779.49
2014298,255.88,428.26,542.39,686.6,793.57,899.76
